StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,"Consent ","Age ","Gender ",OMSI,"Prolific ID ",U_1,U_2,U_3,U_4,U_5,U_6,U_7,U_8,U_9,U_10,U_11,U_12,U_13,U_14,U_15,U_16,U_17,U_18,U_19,U_20,U_21,"U_Rel ",P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_Rel,Music check,PROLIFIC_PID
2025-09-02 05:07:33,2025-09-02 05:11:42,0,86.167.161.213,100,248,1,2025-09-02 05:11:42,R_8UnBO7VnbOMDrCF,,,,,51.5043,-0.2211,anonymous,EN,2,38,1,3,5cf8cc7e95c070001721db8d,3,4,3,3,3,4,3,3,4,2,3,3,3,3,3,3,3,3,4,3,1,3,3,3,3,3,4,4,3,3,4,3,3,2,3,3,2,3,3,3,4,4,2,2,5cf8cc7e95c070001721db8d
2025-09-02 05:08:40,2025-09-02 05:11:53,0,146.199.180.181,100,192,1,2025-09-02 05:11:53,R_2tKsGzircVCvxlL,,,,,51.1818,1.2358,anonymous,EN,2,37,2,2,642aff87ea9fb23585fc5ee3,5,5,5,4,4,5,5,5,4,3,4,5,4,4,4,5,5,5,5,3,1,4,5,5,5,5,4,5,5,5,5,3,3,5,4,4,4,3,4,5,5,3,4,2,642aff87ea9fb23585fc5ee3
2025-09-02 05:08:47,2025-09-02 05:12:23,0,86.149.217.10,100,215,1,2025-09-02 05:12:24,R_2QAjjCXJYb2IEqp,,,,,53.6418,-2.8064,anonymous,EN,2,56,2,2,5a2c51740a1e6b00016952c8,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,5,3,4,4,4,3,4,4,4,4,4,2,3,4,3,3,3,3,3,4,4,2,3,2,5a2c51740a1e6b00016952c8
2025-09-02 05:06:59,2025-09-02 05:12:59,0,82.19.214.175,100,359,1,2025-09-02 05:12:59,R_2hyFxZ71fSHT4SM,,,,,52.6513,-1.0876,anonymous,EN,2,63,1,1,6811221830a37914db2f5681,2,3,4,2,2,2,3,2,2,2,2,2,2,3,2,3,3,4,3,2,1,2,4,4,4,3,4,4,4,3,4,4,3,3,4,4,4,4,4,4,4,3,2,2,6811221830a37914db2f5681
2025-09-02 05:08:26,2025-09-02 05:13:09,0,148.252.132.183,100,283,1,2025-09-02 05:13:10,R_82BCAkWA19AVFdL,,,,,51.4964,-0.1224,anonymous,EN,2,55,2,1,5a0c036857cee70001767a58,3,2,2,1,2,2,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,2,4,3,2,4,3,3,2,3,3,2,1,2,1,1,1,1,1,3,3,2,3,2,5a0c036857cee70001767a58
2025-09-02 05:09:10,2025-09-02 05:13:22,0,92.40.185.175,100,251,1,2025-09-02 05:13:22,R_8PxSM6xHggmggsF,,,,,52.25,-0.8833,anonymous,EN,2,47,1,2,5f6660dbdd831c230e132024,4,4,4,3,4,4,4,4,4,3,3,3,3,4,3,4,4,4,4,3,1,2,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,3,4,4,3,3,2,5f6660dbdd831c230e132024
2025-09-02 05:10:39,2025-09-02 05:13:43,0,90.218.12.210,100,183,1,2025-09-02 05:13:44,R_2pRKxw4fFoBUx0h,,,,,52.9538,-1.1571,anonymous,EN,2,64,2,2,6749b08769e9ad43df3f085a,4,3,3,3,3,4,4,4,3,3,3,4,3,4,4,3,3,3,3,3,1,2,3,4,4,3,3,4,4,4,5,3,4,4,4,4,4,5,4,4,4,4,3,2,6749b08769e9ad43df3f085a
2025-09-02 05:07:28,2025-09-02 05:13:47,0,2.101.5.102,100,378,1,2025-09-02 05:13:47,R_2CNCqWxj3rYzMyd,,,,,51.5518,-0.1345,anonymous,EN,2,54,1,2,5c5c8b70758f310001ed429a,5,5,5,4,5,5,4,5,5,5,4,4,4,4,4,4,4,5,5,4,1,3,4,5,5,4,5,5,5,5,5,4,4,5,4,4,4,5,4,5,4,4,4,2,5c5c8b70758f310001ed429a
2025-09-02 05:08:57,2025-09-02 05:13:50,0,90.207.42.29,100,293,1,2025-09-02 05:13:51,R_8H23LPlKSrelX9v,,,,,53.4096,-2.9792,anonymous,EN,2,33,2,3,63038a4810d4751896ffcd01,3,4,5,3,3,4,3,4,4,3,3,2,3,3,3,4,3,3,4,2,1,3,3,4,4,2,3,4,3,3,4,4,3,2,3,3,3,4,3,4,4,3,3,2,63038a4810d4751896ffcd01
2025-09-02 05:09:24,2025-09-02 05:13:59,0,86.128.18.189,100,275,1,2025-09-02 05:13:59,R_8fE5bviQ5bkgBPK,,,,,53.4834,-2.0596,anonymous,EN,2,52,2,2,58404fd8ad98e40001ce915f,5,5,5,4,4,5,5,4,5,3,4,3,5,5,5,5,4,5,4,4,1,3,4,5,4,3,2,3,4,3,5,2,3,3,3,3,4,3,3,4,3,2,2,2,58404fd8ad98e40001ce915f
2025-09-02 05:06:51,2025-09-02 05:14:43,0,82.3.114.128,100,472,1,2025-09-02 05:14:43,R_23BcpufUZ06KNUD,,,,,55.8473,-4.1825,anonymous,EN,2,28,1,4,675096ec11471a2857c8d679,4,4,2,2,3,3,2,4,4,4,3,3,3,3,4,3,2,5,3,4,1,4,5,4,5,5,5,3,5,5,5,4,4,3,4,5,3,4,4,4,4,4,3,2,675096ec11471a2857c8d679
2025-09-02 05:06:38,2025-09-02 05:18:09,0,51.190.217.214,100,690,1,2025-09-02 05:18:10,R_8kLcVDoxkS0lgBQ,,,,,51.4402,-0.0259,anonymous,EN,2,40,2,3,631610af8e747093cd90e00d,4,4,4,3,3,4,4,4,4,3,3,4,3,3,3,3,3,3,3,4,1,1,4,5,4,4,3,5,5,5,4,3,4,3,4,4,3,3,3,3,3,4,3,2,631610af8e747093cd90e00d
2025-09-02 05:15:20,2025-09-02 05:18:48,0,213.137.81.84,100,208,1,2025-09-02 05:18:49,R_2OLI4R5KMDgKF57,,,,,51.5081,-0.1278,anonymous,EN,2,29,1,6,56f52b95298124000a8ef248,4,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,5,4,5,5,4,3,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,4,5,4,4,2,56f52b95298124000a8ef248
