"","E","D","R","M","F","G","L","C","X","B","I","A","VigNro","ProlificID"
"31",0.300176180586741,-0.40706873074582,0.353127814571276,-0.0486006718908975,0.0617837715522314,0.583664087766928,1.23118242484771,0.2823262232984,0.389378901306522,-0.274698308288627,0.284033374703528,0.34993028712199,1,"5f4a9eb861da210d3496cb34"
"32",0.500319186992491,0.893119124150824,0.683331955117768,0.336866022057174,0.708613779751203,1.66511634460716,0.324846054189396,0.670077967897709,0.53220535467474,0.106146906408853,1.1847751658099,0.691464630557854,1,"66a8d816cf36ee2611136029"
"33",0.358166835463304,-0.651487874887941,-0.051106091659018,-0.553305525348729,-0.373592415801353,1.01319543283538,-0.298024573483371,-0.807063688911748,-0.362304142877249,-1.09021875350936,-1.1063882090593,-0.456071647057509,1,"5bd075779afb5b00015b6791"
"34",0.381525699720778,-0.181311690236308,-0.945065426367291,-1.6128541855629,-1.56786382819914,-1.02844396923987,-1.58678227742796,-0.312894456031288,-0.857228489560598,-1.07554765445255,-1.76412874307872,0.143772003606639,1,"63d076d846d3d9dc35910778"
"35",-0.188332618722142,-0.030308744849319,-0.186598567141137,-0.5308149037271,0.323734982476974,-0.185142124133523,-0.370122996707693,-0.167441778587891,-0.908444223398683,-1.56156639226455,0.385228776165296,-0.318772736535616,1,"600f077a481b4705a93b13d7"
"36",0.479606976950866,-0.113714983298895,0.835029975737426,0.456730869802459,0.00330112495441749,1.62243865816656,1.29686573783108,0.391450059240766,-0.19355715024869,-1.02904882085767,-0.570197201367444,-0.0109931284053275,1,"6584b89c579e97a1c666dde5"
"37",-0.192317886748095,-0.626244049225895,-0.0329978011881174,-0.394100316558372,-0.25524435146945,-0.654199864078906,-0.883327506088849,-0.647434178061571,-0.659149292586378,-0.719420527783394,-0.329158152005898,-0.321965478583742,1,"63babb3f30c7eea8b8114f14"
"38",-2.6789087571569,-2.3569021261771,-2.71478249655728,-2.45310886680158,-2.54019699662958,-2.14097816235648,-2.55708306222149,-2.79758718188871,-2.48383128019769,-1.82471745379883,-2.31712136296525,-2.28515721865152,1,"6693cd4efb0ada0cb10c894b"
"39",0.533868793227148,0.393274296212063,-0.289779516577843,-0.160530387506491,0.374815135800368,1.49236028814301,0.649330015365841,0.512951607899792,0.420201121851283,-0.802256293494583,0.729579071130713,0.513019330579194,1,"65dc99d0191a135ab835bf69"
"40",0.87347689720472,0.918117618556318,1.00281712027798,1.26137548806576,1.02088158420493,1.58718325610753,0.598063151113305,0.981479359781098,1.43396270869796,0.968452473353914,1.5899229752769,0.979418941362518,1,"59e7232f24d7bf00012f112e"
"41",0.816610789111262,1.26769996200917,0.0785259017090462,1.39744001298424,1.47228865321468,1.84707435537755,1.62899025630487,0.944307753818197,1.54979703906623,1.55136978103708,1.6396124676299,0.94565051035731,1,"5bb627b7f047e200014ee3bd"
"42",0.407901522532096,0.615538131542279,0.64944732452997,0.277207896386024,0.517854338242159,1.46647594998317,1.4950783011641,0.627078311940249,0.938283857148795,1.28041670213051,1.2303643898615,0.7649207416925,1,"645e63fdc26c23223753f3cb"
"43",-0.013347520137363,-0.0190214038483115,0.0751895664097117,0.386661054210832,0.501986812322992,0.853066287733868,0.542431691813641,0.074649592199953,0.476881838483817,0.29667334363957,0.638191124205087,0.165124988599007,1,"5ea7e9f15bc7011d31958608"
"44",0.593965699220967,0.225422674806664,0.415135517711674,0.141222747965328,0.647286973677856,0.846389513006717,-0.911005619689606,0.127338252908449,-0.0480323299327322,0.249053882867575,0.612124776891466,0.398017339001877,1,"67913bb270c5970717520975"
"45",0.730424085345723,0.9394186162461,1.02381570304989,0.749757779198913,1.38778804220986,0.677542565767328,1.50488007106053,1.0276953073546,0.562323582509923,0.560914569627237,-0.348730340016445,0.463322640567228,1,"5efca85159e09c06e7d064ba"
"46",-0.0340070054351785,-1.46681304350006,-0.393099259959184,0.389264183256539,-0.207602388170629,0.794875084393961,-0.589294920303673,-0.870975560103903,0.53944813253648,-1.39558207533655,-1.10424893864167,-0.57158351109799,1,"63ed50df25d0ea08696b393f"
"47",-0.101790525845114,-0.731525170612078,-0.32199420822374,0.00775602982661808,-0.178941281114696,0.875719802841667,0.419056515184002,-0.658887118141794,0.186498198056466,0.240193972981195,0.609371241307683,0.0163650334731056,1,"60d4497712b0332d4ccb9c48"
"48",0.485439427842832,0.734212968323107,0.976858538805324,1.15241104131836,0.687790489699628,1.45209116974946,0.807412951432347,0.941196122281443,1.27958442621054,2.13949373739667,1.20835548547897,0.811039505099757,1,"5edeea354d54cb1a825aa8f9"
"49",0.306658212302407,-0.630661951126646,-0.760295918280236,0.104008334485701,-1.18472181844313,0.847652372725576,0.45141368981417,-0.414701728560753,-0.295154193754726,-0.70945837259384,0.480319185312298,0.0201341669498432,1,"5d853d4eecc7dc001850467f"
"50",0.777208336602421,0.417566534614942,1.00315328159974,0.603794870172345,0.80438553103101,1.57552775206624,1.41631649921233,0.988765386839386,1.35862817570895,1.84196942135226,1.25198026229204,1.03591763907805,1,"66faeeeafd0c076eec88cfcb"
"51",0.800601908993714,-0.0157320319312664,0.90457893648248,0.0236526271191619,-0.900178922405465,1.54063361799654,-1.48257580282214,0.492670154910538,-0.0543177486734712,-1.22816083601346,-0.167199504493811,0.503624041291784,1,"5edec2b3e095321650bddc22"
"52",-1.49615372264037,-2.21887577348708,-2.40420905051333,-1.30088705950219,-2.32792758348127,-1.90813243141528,-2.05247022827322,-2.56661161311783,-1.72787271769359,-1.69547427548604,-0.495489651678133,-1.13791498547026,1,"56bc48c70b36c4000c4ddf80"
"53",0.710795587091015,-0.934083655281336,0.846046265000738,-0.390846269035127,-0.413884397905285,1.68813859756769,-1.09193828206422,0.0901389520207992,0.210721512225156,-0.352149010653383,0.657999260474169,0.688083501499414,1,"59136492bfce7c0001aea83d"
"54",0.455577950454441,0.327687512475076,0.84215618901469,-0.311699887885608,-0.440220673195102,-1.89567498123861,-1.39979064293549,0.065024993024616,0.0922437248565103,-1.64169563186244,-1.95665519427335,-0.392887112371619,1,"5c60501d767686000100150c"
"55",-0.0820448266328043,-1.23425545225346,-0.7347118346592,0.250364059586439,0.0862456147905794,-0.510881520378653,-1.35641211208846,-0.504791317707591,-0.351916129327073,-1.28025380211942,-0.273189579694651,-0.0883826778483188,1,"5acb92e9e1099600016ad073"
"56",0.604901945894268,0.376585339428511,0.758318371759795,0.469281896010769,0.810850121797452,0.897576753460433,-0.101447921181251,0.819632342808857,0.835329851595411,0.990301345206585,1.17089050833189,0.887294031083408,1,"672a21a1fce596116252b41e"
"57",0.532822876023628,0.32421833993827,0.371061294438371,0.780269211355616,0.880244850356194,1.1013308513739,0.566233273431397,0.18364113865309,0.0569007126443837,-0.0144270410866185,0.283994749345096,0.325574284408712,1,"67424c6b07d7d42c5ed0511d"
"58",0.178359909265041,0.290643367591886,0.0660014967519232,-0.0385371789424827,-0.400604508090638,1.0947510966433,-0.277040087970092,0.0916375220451855,0.81934871542535,-0.33426056191646,-0.103717523459178,0.105586101884828,1,"5e130b3f54e2f09436f73393"
"59",0.453511767482115,-0.975415667384705,-0.584141698999859,-0.87456341852193,-1.3802969512354,0.811275883729909,-0.594846800511039,-0.926366335456096,-0.615968942404038,-1.53483886579696,0.58839229795759,0.278981064038072,1,"6778d9d077d138c02e3bfaa8"
"60",-1.00118247554198,-1.29467358387509,-0.923053159031816,-2.22169488705187,-1.95674833583617,-1.07977651712797,-1.36287182150465,-1.2509067137562,-0.998504382781828,-1.41105159938733,-1.99899243271808,-0.943904788626068,1,"5c5ab384e7f42600017cdc27"
"61",-0.700782445743512,-1.57684257485882,-1.17928010436603,-0.797439238288065,-1.13481028597523,0.0674111471086393,-2.17343409335133,-1.51518164146439,-0.829327244990621,-1.67693190158375,-0.811748217671908,-0.857941202227157,1,"6671e1ad81d3578f72ab17ad"
"62",0.768402219627685,-0.848396140693823,-0.35234105132116,0.626936591556815,-0.313165036458493,1.82647201419452,1.06389536037481,-0.514453944834797,0.558352135632102,0.312952486726275,0.0547704609240772,0.565693722376053,1,"61059ae3e280dd20c9d838de"
"63",0.340081565466101,-0.143733639080135,-0.754239594211614,0.665992033271468,0.158730348684845,1.39731312093859,0.410649246861515,-0.519656702106259,0.511246711120513,0.812148404320878,0.663920118428196,0.183201359952085,1,"622a35c96d9060c175184c93"
"64",0.454132997467277,-0.931890074701437,0.339691264561306,0.290268068343333,-0.0262291502521863,1.68681626102439,0.00990897245543431,-0.888452981931005,0.314300302740944,-0.0870860442637255,-0.425000284500551,0.068070532562004,1,"5d542c3a5af5900019bc80c4"
"65",0.861643254980103,0.731088602962657,0.753283787027034,1.11455568013907,0.255627523195519,1.76075943357605,0.137304225793268,0.878431677517851,1.26746527009918,0.942826483150583,1.15761329982766,0.941701883676946,1,"5f61023f891bb903b975dbee"
"66",0.349169215351475,0.450867250244811,0.165200859085952,-0.148023249001132,-0.191901571191879,0.793017491746538,0.596478892724593,0.430942144400634,0.11640599945222,0.228914056717871,-0.219461702017862,0.126327195425012,1,"5e64f63fe8177d2669776c08"
"67",0.268962073492547,-0.165969790725346,0.595588141786534,0.195839594864634,0.152145044336414,0.78522473994156,0.165684804381192,0.283815396666025,0.260195733235487,-0.888206795777236,-0.218768438376213,0.0541335310642348,1,"6617d376619a2b4541498f2c"
"68",-0.461564062744391,-1.46614529509921,-0.895828386462275,-0.657747210759933,-0.550295484153849,0.118151918486434,-1.19064598884013,-1.25527971388371,-1.04125485808679,-1.65839459797493,-0.411217616484266,-0.658357578397489,1,"5dc9cbe8be3c0f6f54f8be65"
"69",0.460324375288718,0.583761074744234,0.733993779766126,1.17123964288084,1.45675302671375,1.17080937859039,0.672857878839558,0.87385844718184,1.05492308407405,0.913175214279059,0.323204651067135,0.492773690624854,1,"6141b3a09d0f397694eac922"
"70",0.111827871934958,-0.416539173541277,-0.465414156631866,-0.13677805519134,-0.244014047285528,0.744485756807721,-0.19363944223418,-0.496100746464935,-0.688118298761053,-0.0196527283742166,-0.15805615048497,0.0593213052022112,1,"6554d186333715acb0213918"
"71",-0.402476630438065,-1.34466399855105,-0.201867916688643,-0.659472438296782,-1.33749546725299,-0.0375819450984641,-1.61946290124201,-1.34361967669488,-1.30567136531357,-1.04388981738007,-1.14451831501001,-0.654517707646304,1,"676059a89a0c103ec2d1f45e"
"72",0.294302448676722,0.173130824166248,0.0730440703117511,0.292243883185524,-0.321734665786506,0.91050163334542,0.54913433901746,0.169764052118206,0.912840686785514,0.0458976565866571,0.713312639216567,0.466344148666334,1,"666332bdc5b6f8765b5e62f2"
"73",0.761599067953831,0.0403141893523566,0.938162047964426,0.48285090703019,0.539735738344459,1.0483098939723,0.5754290695758,0.675308823174916,0.375848211844516,-0.525897095813719,-0.0986351692794597,0.491390515742339,1,"644bf7fe4fa5d41d1b261946"
"74",0.492492622993473,-0.784608263040878,0.0491393788973137,0.103916911032157,0.162813692063559,0.316923585372692,-0.316748444651141,-0.27587400177821,0.286679109081232,0.172905002021485,-0.192660584674956,0.192548811209309,1,"5ea00e67848a4300085fa5cd"
"75",0.422916432969955,-0.382066850603031,-0.230650235503848,0.635694762611088,-0.298188454968775,0.865192346076347,0.106297758459854,-0.323617193798367,0.592507631184803,-0.0386185989993795,-0.14982127723373,0.119879137882056,1,"6662fd93d4c6c8c2dea3e4eb"
"76",0.512485332429462,0.0398248294241306,0.0219843443355052,0.497563707873718,-1.1124055931313,1.34122822881421,0.320484973783494,0.0702740710105757,0.755562307828561,-0.63198102765538,-0.572138444228143,0.12620581634097,1,"666212bb44858d9736ab05ec"
"77",-0.409347378610619,-0.123546552157403,0.0293897736202782,-0.435904794680116,-0.443028057801584,0.75178303465565,0.0104217925874993,-0.166215495268478,-0.279013988736249,0.875517402842368,0.151563219553502,-0.0705484401797529,1,"63d7a26f594b17eba6a83328"
"78",0.32069078151787,-0.187410110422105,0.823603790536036,-0.465198209891305,-0.409602919326711,1.44738842462255,0.420264878172376,0.123980798014044,0.737931241513587,1.79447187418392,0.779787032188404,0.705667155186761,1,"60381c56a3d28f19c7093147"
"79",0.414759882387054,0.636742375888787,0.565275198922889,1.05721066985057,0.746208013683816,1.25651692209306,1.06897256020813,0.222578713154061,0.946386004453021,1.56425746351091,0.824249440690411,0.556064122936873,1,"6712c4178dc857f9a720852b"
"80",0.0569342596144269,0.185422754396169,0.063414041877495,-0.650106818609039,-1.07761299756626,-0.95686204386592,0.796312217209349,0.0353784816649427,-0.716033627908289,-1.32196547453394,-0.713176610893213,-0.252759712263645,1,"67c8c28fccf665e3c35c44ce"
"81",0.525720609371135,0.299851355005216,0.702185698746027,0.136230381949316,0.288015779704267,-0.348548334701949,0.415137273439697,0.517396583439215,0.130772576009726,-1.54798406233208,0.359347131192794,0.0313234894837219,1,"59cb95053306be000195be2e"
"82",0.848455247079115,0.772070114601365,0.467481812328113,1.16566929865911,1.44675020391822,1.45813650361272,1.54019942127364,0.899009128057384,0.531302904012283,0.256376116499257,1.15144099882307,0.802077238829907,1,"665dc46f6552a7a3a0039fe6"
"83",0.854071371375181,1.3332327051043,1.0318569014929,1.36217149814081,1.51719539903354,1.83649234539201,1.62578575602931,1.11978845180361,1.5452229453039,1.89126172383304,1.65380932703089,1.01281777050218,1,"63e6378e04ade071ebf9ff9c"
"84",0.68144508205164,0.727855082331722,0.255727869283053,0.452151590425158,0.504019736845805,1.10138232469505,1.02851208091168,0.843461161493543,0.792314299478165,1.18565690065074,-0.0303925193885551,0.614856541130084,1,"5ce046f0feca32001bf94033"
"85",-0.0665802144552832,-0.0634357005583017,0.0887987929838583,-0.27149579487934,0.12360925385813,0.8331525981195,0.159014160792618,0.0456009649195207,0.281948512134503,0.611943615854996,0.621797980118752,0.213143731929048,1,"682873b45f6f878f3e09f079"
"86",0.683343544851287,-0.193256846766078,0.104272648129051,0.532708396878182,0.523583047292076,1.23080976333357,0.90244714483539,0.0826128574499633,0.382019035638888,-0.037870822412566,1.10493849407974,0.551636605591178,1,"67914a71e31261f2ae882759"
"87",-0.413625941431773,-1.13595359065663,-1.37321198543366,-0.917456342949201,-1.22522809193663,0.0969670495196574,-0.554243570049154,-1.16710269375788,-1.08175829151505,-0.751554086414178,-1.06052822988097,-0.462235348115905,1,"58c4ff360f0c150001ed45a4"
"88",0.131255374507315,-0.804083975409569,-0.614685541860609,0.798142609881931,1.30248923408624,-0.784300709794993,-0.553576145603319,-0.066909016432892,-0.626932945414855,-0.725809507944364,-1.453602087276,-0.337687390052966,1,"60faaa66a4657aeaa138a87b"
"89",0.469478173871799,0.366360192240159,0.0581842732235927,0.402392962699734,-0.85514226891261,0.795240136588696,0.541214773865568,0.0844771393177636,0.443160204572045,-1.51310477682501,-0.238447727211523,-0.0291069565857052,1,"60ddcc052137212419247c3c"
